Datetime,open,close,high,low,volume,float,StockSymbol
29/11/2007,10558.25996,10427.37198,10601.88866,10427.37198,128960,92352576,FPT
30/11/2007,10427.37198,10383.74329,10471.00163,10383.74329,149250,92352576,FPT
03/12/2007,10383.74329,10427.37198,10471.00163,10383.74329,187600,92352576,FPT
04/12/2007,10427.37198,10296.48495,10427.37198,10296.48495,334400,92352576,FPT
05/12/2007,10252.8553,10121.96827,10252.8553,10121.96827,257280,92352576,FPT
06/12/2007,9991.080284,10034.70993,10034.70993,9947.451591,350710,92352576,FPT
07/12/2007,10034.70993,10121.96827,10252.8553,10034.70993,203800,92352576,FPT
10/12/2007,10034.70993,9947.451591,10121.96827,9947.451591,301700,92352576,FPT
11/12/2007,9816.563606,9860.193253,9860.193253,9772.934914,327840,92352576,FPT
12/12/2007,9729.305267,9903.821945,10034.70993,9729.305267,329220,92352576,FPT
13/12/2007,9816.563606,9772.934914,9860.193253,9772.934914,291570,92352576,FPT
14/12/2007,9642.046928,9685.676575,9816.563606,9642.046928,204820,92352576,FPT
17/12/2007,9729.305267,9642.046928,9729.305267,9642.046928,203240,92352576,FPT
18/12/2007,9947.451591,9772.934914,9947.451591,9685.676575,264940,92352576,FPT
19/12/2007,9772.934914,10034.70993,10034.70993,9772.934914,353490,92352576,FPT
20/12/2007,10034.70993,9816.563606,10034.70993,9816.563606,236310,92352576,FPT
21/12/2007,9816.563606,9816.563606,9860.193253,9772.934914,168200,92352576,FPT
24/12/2007,9816.563606,9729.305267,9816.563606,9729.305267,123130,92352576,FPT
25/12/2007,9729.305267,9685.676575,9729.305267,9685.676575,121320,92352576,FPT
26/12/2007,9729.305267,9729.305267,9772.934914,9685.676575,211500,92352576,FPT
27/12/2007,9729.305267,9685.676575,9729.305267,9685.676575,227980,92352576,FPT
28/12/2007,9685.676575,9729.305267,9729.305267,9685.676575,172550,92352576,FPT
02/01/2008,9642.046928,9554.788589,9685.676575,9554.788589,113410,92334976,FPT
03/01/2008,9423.901558,9380.271912,9467.530251,9380.271912,211160,92334976,FPT
04/01/2008,9249.38488,9249.38488,9293.013573,9205.755234,180890,92334976,FPT
07/01/2008,9162.126541,8987.609863,9162.126541,8943.980217,232200,92334976,FPT
08/01/2008,9118.496895,9074.868202,9118.496895,9074.868202,214660,92334976,FPT
09/01/2008,8943.980217,8813.093185,8943.980217,8813.093185,159580,92334976,FPT
10/01/2008,8551.318169,8376.801491,8594.946861,8376.801491,401090,92334976,FPT
11/01/2008,8507.688522,8594.946861,8638.576508,8507.688522,188290,92334976,FPT
14/01/2008,8594.946861,8420.430183,8594.946861,8420.430183,239760,92334976,FPT
15/01/2008,8289.543152,8245.913506,8333.171844,8245.913506,337320,92334976,FPT
16/01/2008,8594.946861,8638.576508,8638.576508,8507.688522,331740,92334976,FPT
17/01/2008,9031.238556,8682.2052,9031.238556,8551.318169,387040,92334976,FPT
18/01/2008,8507.688522,8813.093185,8943.980217,8507.688522,152330,92334976,FPT
21/01/2008,8376.801491,8376.801491,8464.05983,8376.801491,501440,92334976,FPT
22/01/2008,7984.138489,7984.138489,7984.138489,7984.138489,202800,92334976,FPT
23/01/2008,7591.475964,7591.475964,7591.475964,7591.475964,92540,92334976,FPT
24/01/2008,7940.509319,7416.959286,7940.509319,7416.959286,430040,92334976,FPT
25/01/2008,7416.959286,7765.992641,7765.992641,7416.959286,292790,92334976,FPT
28/01/2008,7722.363472,7940.509319,7940.509319,7722.363472,190060,92334976,FPT
29/01/2008,7940.509319,8333.171844,8333.171844,7940.509319,213390,92334976,FPT
30/01/2008,8725.834846,8725.834846,8725.834846,8594.946861,352990,92334976,FPT
31/01/2008,8333.171844,8594.946861,8594.946861,8333.171844,225620,92334976,FPT
01/02/2008,8594.946861,8638.576508,8638.576508,8551.318169,204640,92334976,FPT
12/02/2008,8638.576508,8420.430183,8638.576508,8376.801491,76750,92334976,FPT
13/02/2008,8158.655167,8027.768135,8245.913506,8027.768135,206500,92334976,FPT
14/02/2008,8027.768135,8071.396828,8202.284813,8027.768135,173150,92334976,FPT
15/02/2008,8115.026474,8027.768135,8115.026474,7896.88015,90890,92334976,FPT
18/02/2008,7765.992641,7678.734303,7765.992641,7635.105133,262900,92334976,FPT
19/02/2008,7460.588455,7635.105133,7635.105133,7416.959286,242480,92334976,FPT
20/02/2008,7286.071777,7286.071777,7460.588455,7286.071777,312060,92334976,FPT
21/02/2008,6937.038422,6937.038422,6937.038422,6937.038422,187680,92334976,FPT
22/02/2008,6631.634235,6631.634235,6631.634235,6631.634235,287230,92334976,FPT
25/02/2008,6762.521744,6937.038422,6937.038422,6762.521744,301820,92334976,FPT
26/02/2008,6893.409252,6631.634235,6937.038422,6631.634235,304670,92334976,FPT
27/02/2008,6588.005066,6588.005066,6806.150913,6588.005066,156900,92334976,FPT
28/02/2008,6675.263405,6457.117558,6675.263405,6413.488388,123600,92334976,FPT
29/02/2008,6238.97171,6151.713371,6457.117558,6151.713371,216820,92334976,FPT
03/03/2008,5846.309185,5846.309185,5846.309185,5846.309185,190060,92334976,FPT
04/03/2008,5584.534168,5584.534168,5584.534168,5584.534168,134790,92334976,FPT
