Datetime,open,close,high,low,volume,float,StockSymbol
19/10/2001,237.6199951,237.6199951,237.6199951,237.6199951,8500,293009984,VNINDEX
22/10/2001,242.0099945,242.0099945,242.0099945,242.0099945,17500,865710016,VNINDEX
24/10/2001,246.4100037,246.4100037,246.4100037,246.4100037,12900,516670016,VNINDEX
26/10/2001,250.8500061,250.8500061,250.8500061,250.8500061,22700,884030016,VNINDEX
29/10/2001,255.5500031,255.5500031,255.5500031,255.5500031,406900,15644820480,VNINDEX
31/10/2001,260.2900085,260.2900085,260.2900085,260.2900085,49200,1929379968,VNINDEX
02/11/2001,265.0299988,265.0299988,265.0299988,265.0299988,65300,2883840000,VNINDEX
05/11/2001,269.769989,269.769989,269.769989,269.769989,69500,3547360000,VNINDEX
07/11/2001,274.8900146,274.8900146,274.8900146,274.8900146,24700,1088989952,VNINDEX
09/11/2001,280.0299988,280.0299988,280.0299988,280.0299988,21500,1066849984,VNINDEX
12/11/2001,285.0599976,285.0599976,285.0599976,285.0599976,24700,1257030016,VNINDEX
14/11/2001,290.5100098,290.5100098,290.5100098,290.5100098,33200,2846269952,VNINDEX
16/11/2001,295.9700012,295.9700012,295.9700012,295.9700012,23500,1573410048,VNINDEX
19/11/2001,301.0899963,301.0899963,301.0899963,301.0899963,53300,4270589952,VNINDEX
21/11/2001,296.1099854,296.1099854,296.1099854,296.1099854,300700,13420619776,VNINDEX
23/11/2001,292.1700134,292.1700134,292.1700134,292.1700134,134700,5971180032,VNINDEX
26/11/2001,296.8999939,296.8999939,296.8999939,296.8999939,278300,11649899520,VNINDEX
28/11/2001,293.0299988,293.0299988,293.0299988,293.0299988,156300,7021539840,VNINDEX
30/11/2001,288.519989,288.519989,288.519989,288.519989,41600,1785190016,VNINDEX
03/12/2001,283.019989,283.019989,283.019989,283.019989,28200,1234610048,VNINDEX
05/12/2001,279.1499939,279.1499939,279.1499939,279.1499939,18000,679160000,VNINDEX
07/12/2001,275.4899902,275.4899902,275.4899902,275.4899902,72600,3319849984,VNINDEX
10/12/2001,271.6199951,271.6199951,271.6199951,271.6199951,149300,6264529920,VNINDEX
12/12/2001,267.8299866,267.8299866,267.8299866,267.8299866,78500,3232740096,VNINDEX
14/12/2001,263.0400085,263.0400085,263.0400085,263.0400085,47400,1883900032,VNINDEX
17/12/2001,259.0799866,259.0799866,259.0799866,259.0799866,26700,894169984,VNINDEX
19/12/2001,247.2599945,247.2599945,247.2599945,247.2599945,85300,3282350080,VNINDEX
21/12/2001,250.9499969,250.9499969,250.9499969,250.9499969,362500,13801620480,VNINDEX
24/12/2001,248.0500031,248.0500031,248.0500031,248.0500031,174900,6499859968,VNINDEX
26/12/2001,242.75,242.75,242.75,242.75,145400,5068230144,VNINDEX
28/12/2001,239.2700043,239.2700043,239.2700043,239.2700043,72700,2158080000,VNINDEX
31/12/2001,235.3999939,235.3999939,235.3999939,235.3999939,43500,1234919936,VNINDEX
02/01/2002,231.6999969,231.6999969,231.6999969,231.6999969,64100,1935090048,VNINDEX
04/01/2002,227.7899933,227.7899933,227.7899933,227.7899933,41400,1224530048,VNINDEX
07/01/2002,225.9499969,225.9499969,225.9499969,225.9499969,284000,9131710464,VNINDEX
09/01/2002,222.8999939,222.8999939,222.8999939,222.8999939,188700,5599649792,VNINDEX
11/01/2002,219.2200012,219.2200012,219.2200012,219.2200012,79200,2531950080,VNINDEX
14/01/2002,214.1600037,214.1600037,214.1600037,214.1600037,52200,1575740032,VNINDEX
16/01/2002,210.6799927,210.6799927,210.6799927,210.6799927,32400,840910016,VNINDEX
18/01/2002,206.7899933,206.7899933,206.7899933,206.7899933,30400,806729984,VNINDEX
21/01/2002,203.2700043,203.2700043,203.2700043,203.2700043,79500,2147859968,VNINDEX
23/01/2002,206.0099945,206.0099945,206.0099945,206.0099945,325100,9712669696,VNINDEX
25/01/2002,209.0200043,209.0200043,209.0200043,209.0200043,325100,9712669696,VNINDEX
28/01/2002,210.7599945,210.7599945,210.7599945,210.7599945,121500,3654629888,VNINDEX
30/01/2002,207.5500031,207.5500031,207.5500031,207.5500031,548800,15843749888,VNINDEX
01/02/2002,204.4799957,204.4799957,204.4799957,204.4799957,277700,7667999744,VNINDEX
04/02/2002,203.7700043,203.7700043,203.7700043,203.7700043,271100,7249869824,VNINDEX
06/02/2002,205.3699951,205.3699951,205.3699951,205.3699951,183300,5108259840,VNINDEX
08/02/2002,205.1999969,205.1999969,205.1999969,205.1999969,266800,7342239744,VNINDEX
18/02/2002,202.8899994,202.8899994,202.8899994,202.8899994,58500,1603760000,VNINDEX
20/02/2002,199.5200043,199.5200043,199.5200043,199.5200043,91700,2560079872,VNINDEX
22/02/2002,196.5800018,196.5800018,196.5800018,196.5800018,122000,3614759936,VNINDEX
25/02/2002,193.7899933,193.7899933,193.7899933,193.7899933,81400,2492229888,VNINDEX
27/02/2002,191.1000061,191.1000061,191.1000061,191.1000061,85400,2307300096,VNINDEX
01/03/2002,193.5899963,193.5899963,193.5899963,193.5899963,432100,11812339712,VNINDEX
04/03/2002,190.9799957,190.9799957,190.9799957,190.9799957,170800,4544070144,VNINDEX
05/03/2002,188.2200012,188.2200012,188.2200012,188.2200012,136800,3787369984,VNINDEX
06/03/2002,185.7400055,185.7400055,185.7400055,185.7400055,150700,3923180032,VNINDEX
07/03/2002,183.1999969,183.1999969,183.1999969,183.1999969,140700,3794510080,VNINDEX
08/03/2002,181.1999969,181.1999969,181.1999969,181.1999969,181400,4396259840,VNINDEX
11/03/2002,180.7299957,180.7299957,180.7299957,180.7299957,347800,8879739904,VNINDEX
12/03/2002,182.9199982,182.9199982,182.9199982,182.9199982,128500,3132709888,VNINDEX
13/03/2002,185.6600037,185.6600037,185.6600037,185.6600037,79000,2340160000,VNINDEX
14/03/2002,188.9700012,188.9700012,188.9700012,188.9700012,85900,2630340096,VNINDEX
15/03/2002,192.3899994,192.3899994,192.3899994,192.3899994,194700,5471309824,VNINDEX
18/03/2002,190.3000031,190.3000031,190.3000031,190.3000031,376300,9696220160,VNINDEX
19/03/2002,187.0599976,187.0599976,187.0599976,187.0599976,140700,3680359936,VNINDEX
20/03/2002,189.0500031,189.0500031,189.0500031,189.0500031,366400,9907819520,VNINDEX
21/03/2002,189.2599945,189.2599945,189.2599945,189.2599945,109300,3012080128,VNINDEX
22/03/2002,187.6699982,187.6699982,187.6699982,187.6699982,136300,3668189952,VNINDEX
25/03/2002,188.7100067,188.7100067,188.7100067,188.7100067,97400,2513420032,VNINDEX
26/03/2002,191.9700012,191.9700012,191.9700012,191.9700012,117000,3390220032,VNINDEX
27/03/2002,195.1100006,195.1100006,195.1100006,195.1100006,126300,3442480128,VNINDEX
28/03/2002,197.8899994,197.8899994,197.8899994,197.8899994,138000,3761230080,VNINDEX
29/03/2002,200.1499939,200.1499939,200.1499939,200.1499939,118200,3275069952,VNINDEX
01/04/2002,203.1399994,203.1399994,203.1399994,203.1399994,144200,4308720128,VNINDEX
02/04/2002,203.2200012,203.2200012,203.2200012,203.2200012,174400,4944419840,VNINDEX
03/04/2002,202.1600037,202.1600037,202.1600037,202.1600037,325800,9328199680,VNINDEX
04/04/2002,201.3800049,201.3800049,201.3800049,201.3800049,157900,4518850048,VNINDEX
05/04/2002,198.7700043,198.7700043,198.7700043,198.7700043,113900,3201029888,VNINDEX
08/04/2002,198.5200043,198.5200043,198.5200043,198.5200043,148400,4151280128,VNINDEX
